date,symbol,open,high,low,close,Volume BTC,Volume USD
12/12/2018,BTC/USD,3345.01,3490,3325.7,3430.18,7284.103782,24985787.11
11/12/2018,BTC/USD,3406.41,3427.27,3292.65,3353.42,8951.710708,30018845.72
10/12/2018,BTC/USD,3528.68,3588.43,3355,3408,10375.26877,35358915.97
09/12/2018,BTC/USD,3398.8,3633.2,3371.09,3529.75,8011.022952,28276908.26
08/12/2018,BTC/USD,3376.27,3495.99,3241,3398.8,10176.34927,34587375.91
07/12/2018,BTC/USD,3437.22,3531,3210,3380.68,26513.23162,89632751.89
06/12/2018,BTC/USD,3694.03,3844.79,3415.22,3437.26,15480.96697,53212108.53
05/12/2018,BTC/USD,3903.52,3913.62,3662.35,3696.69,13443.22073,49695419.63
04/12/2018,BTC/USD,3830.81,4033.98,3730,3903.52,12249.93689,47817873.64
03/12/2018,BTC/USD,4099.63,4115.15,3747,3834.34,10726.6773,41129727.86
02/12/2018,BTC/USD,4140.4,4265,4030,4102.05,7019.162058,28792953.72
01/12/2018,BTC/USD,3970.56,4264.47,3904.34,4140.39,6412.232537,26549143.48
30/11/2018,BTC/USD,4250,4300,3861,3971.06,14364.62145,57042773.65
29/11/2018,BTC/USD,4219.77,4409.77,4086.97,4249.8,15944.01263,67758864.86
28/11/2018,BTC/USD,3771.01,4355.08,3771,4220.16,22983.71349,96994948.32
27/11/2018,BTC/USD,3727.34,3834.35,3548.76,3771.01,16814.00297,63405773.32
26/11/2018,BTC/USD,3934.22,4069.59,3522.28,3727.34,24357.88294,90790111.4
25/11/2018,BTC/USD,3780.67,4120,3474.73,3938.89,26969.94763,106231657
24/11/2018,BTC/USD,4288.25,4376.88,3638.48,3785.65,14236.74417,53895330.58
23/11/2018,BTC/USD,4268.4,4364.46,4061.02,4288.26,13322.77737,57131533.28
22/11/2018,BTC/USD,4551.47,4589.53,4194.98,4275.23,10258.46173,43857283.34
21/11/2018,BTC/USD,4349.41,4635,4242.33,4538.01,20678.25001,93838105.31
20/11/2018,BTC/USD,4732.92,4897.36,4048.58,4352,39775.38944,173102494.8
19/11/2018,BTC/USD,5553.01,5559.69,4694.44,4735.44,28910.66553,136904722
18/11/2018,BTC/USD,5503.36,5658.47,5500,5559.26,2576.45532,14323185
17/11/2018,BTC/USD,5514.62,5550.66,5452.63,5503.36,2732.791629,15039536.14
16/11/2018,BTC/USD,5571.12,5610,5411.74,5508.71,8074.605576,44480660.48
15/11/2018,BTC/USD,5592.23,5641,5199.8,5585,19945.90828,111397897.8
14/11/2018,BTC/USD,6255.86,6298.47,5324,5595.91,25121.93301,140580076.2
13/11/2018,BTC/USD,6318.01,6328.36,6244.35,6260.91,3630.562721,22730626.45
12/11/2018,BTC/USD,6352.57,6388.21,6298.5,6318,3526.039032,22277514.61
11/11/2018,BTC/USD,6349.39,6365,6269.46,6357.54,1718.268556,10923961.07
10/11/2018,BTC/USD,6325,6377.26,6323,6349.32,1523.39385,9672515.039
09/11/2018,BTC/USD,6405.49,6418.18,6307,6325,3218.129026,20354666.09
08/11/2018,BTC/USD,6501,6511.27,6388.88,6405.49,3966.973032,25410406.09
07/11/2018,BTC/USD,6448.17,6544,6442.47,6501,4800.824913,31210162.76
06/11/2018,BTC/USD,6404.97,6460.01,6378.24,6447.5,4270.3346,27532982.33
05/11/2018,BTC/USD,6428.23,6441.43,6369.89,6403.2,2335.488655,14954600.95
04/11/2018,BTC/USD,6333.59,6475,6310.57,6421.76,2673.813914,17170591.24
03/11/2018,BTC/USD,6350.05,6351.74,6312.48,6335,1084.13862,6868018.155
02/11/2018,BTC/USD,6343.85,6381.25,6328.33,6350.43,2678.069481,17006892.77
01/11/2018,BTC/USD,6304.5,6365.33,6288.01,6340.99,2190.970477,13892921.88
31/10/2018,BTC/USD,6269.45,6350,6199.25,6303.27,5148.082624,32449754.76
30/10/2018,BTC/USD,6266.47,6289,6240,6269.46,2523.577429,15821467.75
29/10/2018,BTC/USD,6404.27,6420,6208.37,6266.52,5190.822015,32528389.97
28/10/2018,BTC/USD,6407.66,6420,6383,6405.57,839.2976647,5376179.942
27/10/2018,BTC/USD,6406.1,6420.01,6381.25,6407.66,890.1271569,5703632.178
26/10/2018,BTC/USD,6393.38,6450.3,6377.81,6406.1,3323.826318,21292763.77
25/10/2018,BTC/USD,6411.96,6422.73,6361.73,6393.53,3046.603806,19478552.83
24/10/2018,BTC/USD,6396.24,6473,6393,6411.96,3535.338088,22668446.41
23/10/2018,BTC/USD,6409.39,6421.58,6354.26,6393.41,2851.005567,18227647.5
22/10/2018,BTC/USD,6412.62,6429.23,6372.53,6406.06,2407.535462,15422816.62
21/10/2018,BTC/USD,6412.86,6470,6401.01,6413.38,1541.011517,9883092.446
20/10/2018,BTC/USD,6380.47,6424.16,6363.02,6412.86,1261.978495,8092891.415
19/10/2018,BTC/USD,6394.23,6412.4,6355.99,6383.46,2290.059012,14618500.1
18/10/2018,BTC/USD,6440.07,6490,6350,6396.18,3823.169285,24453678.92
17/10/2018,BTC/USD,6457.67,6465.39,6407.69,6437.29,2961.263374,19062511.11
16/10/2018,BTC/USD,6438.2,6493.77,6386.4,6461.2,4703.093906,30387630.35
15/10/2018,BTC/USD,6185.04,6756,6149.28,6441.74,16895.8893,108838926
14/10/2018,BTC/USD,6201.23,6349.47,6143.08,6183,2525.738201,15616639.3
13/10/2018,BTC/USD,6182.03,6219.77,6168.83,6199.69,1954.046806,12114484.44
12/10/2018,BTC/USD,6152.76,6243.79,6109.79,6185.15,3246.381557,20079356.89
11/10/2018,BTC/USD,6517.55,6520.43,6055.28,6152.76,9616.239584,59166414.26
10/10/2018,BTC/USD,6588.72,6589.79,6387.91,6517.55,5177.06676,33741791.46
09/10/2018,BTC/USD,6604.76,6623.14,6553.13,6588.8,2254.95027,14857416.34
08/10/2018,BTC/USD,6574.15,6656.63,6541.06,6604.75,4079.044249,26941067.51
07/10/2018,BTC/USD,6547.93,6600,6493.92,6577.63,2455.656591,16152400.46
06/10/2018,BTC/USD,6582.11,6595.69,6526.28,6544.08,2022.780759,13237239.11
05/10/2018,BTC/USD,6548.83,6641.35,6510,6582.12,3807.269282,25059903.29
04/10/2018,BTC/USD,6454.81,6604.89,6450.58,6547.56,3832.700489,25094836.41
03/10/2018,BTC/USD,6500,6510,6396.34,6456.77,4774.763282,30829548.31
02/10/2018,BTC/USD,6569.32,6597,6447.28,6500,4116.133424,26754867.26
01/10/2018,BTC/USD,6597.79,6638.15,6477.57,6571.2,4796.040132,31515738.92
30/09/2018,BTC/USD,6574.29,6628.06,6510,6597.81,2482.695075,16380350.39
29/09/2018,BTC/USD,6609.02,6609.02,6454,6579.38,3382.015922,22251567.92
28/09/2018,BTC/USD,6684.5,6792.28,6525.67,6610.76,7642.049364,50519754.26
27/09/2018,BTC/USD,6454.32,6736.85,6431.95,6681.62,5664.852113,37850389.17
26/09/2018,BTC/USD,6428.09,6540,6379.44,6461.51,4295.926741,27758173.6
25/09/2018,BTC/USD,6578.7,6579.59,6324.96,6428.99,8206.617005,52760258.66
24/09/2018,BTC/USD,6703.37,6721.68,6550.96,6581.52,4030.72562,26528301.28
23/09/2018,BTC/USD,6710.01,6774.91,6659,6702.22,3248.804919,21774205.31
22/09/2018,BTC/USD,6748.85,6826.28,6624.79,6710.01,5491.809514,36850096.76
21/09/2018,BTC/USD,6492.98,6775.34,6483.83,6749.45,8569.985873,57842691.15
20/09/2018,BTC/USD,6388.4,6535.11,6333.63,6492.98,5177.645104,33618346.11
19/09/2018,BTC/USD,6330,6510,6100,6388.4,7232.08338,46201441.47
18/09/2018,BTC/USD,6251.49,6390,6226.63,6332.34,4196.473148,26573494.77
17/09/2018,BTC/USD,6499.28,6530.24,6200,6254.52,4386.887725,27437877.01
16/09/2018,BTC/USD,6521.49,6524.84,6349.47,6499.98,1098.62806,7141060.419
15/09/2018,BTC/USD,6476.51,6570.1,6466.74,6520.15,1328.819563,8664102.873
14/09/2018,BTC/USD,6482.95,6587,6384.36,6476.51,4598.020983,29779128.88
13/09/2018,BTC/USD,6326.83,6537.46,6324.37,6485.7,6985.347475,45304868.12
12/09/2018,BTC/USD,6274.6,6350,6192.89,6322.45,4282.159601,27073739.97
11/09/2018,BTC/USD,6303.99,6405,6162.06,6279.99,7076.79726,44442216.02
10/09/2018,BTC/USD,6238.99,6351.13,6223.9,6301.99,5371.725307,33852559.17
09/09/2018,BTC/USD,6178.31,6451.51,6094.38,6236.04,4104.313796,25594665
08/09/2018,BTC/USD,6401.01,6465.46,6113.23,6178.31,4284.194843,26469083.84
07/09/2018,BTC/USD,6488.01,6525,6322,6400,6541.967471,41868591.81
06/09/2018,BTC/USD,6671.95,6705.59,6253.29,6493.09,14674.02367,95279756.36
05/09/2018,BTC/USD,7353.48,7387,6650,6679.3,12408.79699,82882077.71
04/09/2018,BTC/USD,7261.29,7411.85,7231,7361,4531.147804,33353778.98
03/09/2018,BTC/USD,7291.94,7340.08,7184,7258.99,2829.877073,20542049.37
02/09/2018,BTC/USD,7195.8,7334.5,7130.63,7290.31,3297.686585,24041157.49
01/09/2018,BTC/USD,7015.78,7300.18,7015.22,7185.01,4590.457241,32982481.18
31/08/2018,BTC/USD,6984.34,7101.03,6879,7017.35,5790.380506,40633126.65
30/08/2018,BTC/USD,7034.47,7055.97,6792.85,6984.01,6875.261972,48016898.37
29/08/2018,BTC/USD,7079.46,7124.06,6890,7032.96,5730.978927,40305745.55
28/08/2018,BTC/USD,6911.7,7125.28,6861.17,7080.94,8222.247652,58221242.29
27/08/2018,BTC/USD,6700.13,6944.47,6641.35,6904.51,5863.688248,40485894.15
26/08/2018,BTC/USD,6732.99,6775.34,6558.95,6700.46,3475.72025,23288924.5
25/08/2018,BTC/USD,6692.99,6800,6664.25,6732.4,4980.649283,33531723.23
24/08/2018,BTC/USD,6525.99,6721.09,6445.32,6692.94,6374.542579,42664431.01
23/08/2018,BTC/USD,6355.97,6575.99,6344.8,6525.01,4028.433872,26285571.3
22/08/2018,BTC/USD,6478.99,6906.81,6250,6355.76,11955.6507,75987246.47
21/08/2018,BTC/USD,6260.83,6513.28,6246.05,6479.27,5655.041725,36640542.2
20/08/2018,BTC/USD,6481.63,6522.99,6223.9,6260.82,6254.820808,39160307.21
19/08/2018,BTC/USD,6397.37,6545,6312,6481.99,3138.711318,20345095.38
18/08/2018,BTC/USD,6578.13,6615,6303,6399.28,3496.802321,22377017.16
17/08/2018,BTC/USD,6314.08,6584.49,6290.64,6580.15,6635.58159,43663122.2
16/08/2018,BTC/USD,6273.34,6477.57,6208.37,6313.51,7099.261164,44821256.35
15/08/2018,BTC/USD,6194.3,6628.5,6186.02,6272.3,12501.11335,78410733.25
14/08/2018,BTC/USD,6252.63,6254.02,5880,6193.62,14235.27018,88167854.11
13/08/2018,BTC/USD,6311.99,6544.37,6142.2,6252.63,8896.680837,55627653.5
12/08/2018,BTC/USD,6240.49,6493.77,6163.44,6310.82,7169.893231,45247905.6
11/08/2018,BTC/USD,6139.99,6494.13,6000,6239.98,6818.375048,42546523.93
10/08/2018,BTC/USD,6544.98,6584.05,5995.75,6139.99,14096.00989,86549359.76
09/08/2018,BTC/USD,6283.89,6627,6190.01,6543.76,9484.886705,62066822.22
08/08/2018,BTC/USD,6717.67,6717.68,6121,6283.59,14668.56802,92171267.34
07/08/2018,BTC/USD,6932.18,7155,6671,6717.68,10039.39296,67441429.32
06/08/2018,BTC/USD,7028.89,7157.93,6835.06,6936.11,7317.642965,50755976.54
05/08/2018,BTC/USD,7009.94,7086.8,6888.88,7032.61,6039.135145,42470882.21
04/08/2018,BTC/USD,7416.98,7494.48,6926,7009.99,6831.75139,47890508.93
03/08/2018,BTC/USD,7535,7542.92,7286.41,7416.98,9585.779309,71097533.42
02/08/2018,BTC/USD,7600.22,7709.98,7455,7536.37,5262.236132,39658158.52
01/08/2018,BTC/USD,7726.85,7761.56,7440,7602.01,11406.76844,86714367.73
31/07/2018,BTC/USD,8162.28,8162.37,7633.67,7725.43,11994.08614,92659472.9
30/07/2018,BTC/USD,8216.74,8295,7853.01,8160.21,11785.89208,96175354.4
29/07/2018,BTC/USD,8231.07,8299.99,8109.74,8216.74,3980.279408,32704921.02
28/07/2018,BTC/USD,8177.72,8259,8051.43,8237.74,2765.680491,22782956.8
27/07/2018,BTC/USD,7926,8274.98,7798.48,8183.05,8701.765878,71206985.27
26/07/2018,BTC/USD,8174.06,8314.23,7855.97,7926,8091.87166,64136174.78
25/07/2018,BTC/USD,8394.48,8475,8049.22,8174.06,10348.06858,84585733.44
24/07/2018,BTC/USD,7712.46,8496.96,7691.14,8403.83,18707.41156,157213906.5
23/07/2018,BTC/USD,7393.5,7800,7369.86,7719.62,12572.45317,97054560.95
22/07/2018,BTC/USD,7398.16,7581.03,7336.15,7396.6,5107.978813,37781676.09
21/07/2018,BTC/USD,7330.84,7458,7212,7409.92,4049.810223,30008769.76
20/07/2018,BTC/USD,7474.35,7696.88,7265,7330.84,9379.171432,68757205.1
19/07/2018,BTC/USD,7384.92,7570.9,7278.84,7471.42,8803.253097,65772801.26
18/07/2018,BTC/USD,7310.71,7599.98,7239.15,7378.1,13347.8743,98481951.34
17/07/2018,BTC/USD,6721.21,7468.31,6657.95,7310.71,12703.29651,92870116.85
16/07/2018,BTC/USD,6353.25,6755,6333.63,6721.04,9404.056476,63205039.74
15/07/2018,BTC/USD,6245.99,6397.21,6227.76,6349.3,3556.293107,22579971.83
14/07/2018,BTC/USD,6208.78,6317.84,6180,6243.98,2584.733962,16139027.17
13/07/2018,BTC/USD,6243.53,6337.25,6121.01,6215.59,5901.295715,36680034.63
12/07/2018,BTC/USD,6379.13,6380,6072,6243.88,7792.466858,48655227.96
11/07/2018,BTC/USD,6304.45,6400,6285,6380,6370.136801,40641472.79
10/07/2018,BTC/USD,6666.75,6683.9,6270.84,6299.46,9163.019775,57722076.55
09/07/2018,BTC/USD,6706.6,6814.72,6620,6666.75,7165.217233,47768711.99
08/07/2018,BTC/USD,6755.46,6783.54,6674.6,6706.6,5145.845757,34511129.15
07/07/2018,BTC/USD,6604.74,6820,6510,6759.99,4842.795871,32737251.66
06/07/2018,BTC/USD,6533.69,6636.15,6449.76,6596.53,5457.672187,36001698.31
05/07/2018,BTC/USD,6575.62,6700,6445.31,6533.69,7692.215777,50258553.3
04/07/2018,BTC/USD,6507.99,6792.28,6413.2,6584.25,6706.734006,44158813.38
03/07/2018,BTC/USD,6605.46,6666,6464.39,6507.99,5924.865417,38558964.89
02/07/2018,BTC/USD,6345.48,6667.57,6270.69,6612.98,8799.802474,58192917.77
01/07/2018,BTC/USD,6385.75,6438.55,6259.34,6349.99,4160.705567,26420438.74
30/06/2018,BTC/USD,6204.01,6510,6190.28,6385.71,6915.088877,44157752.19
29/06/2018,BTC/USD,5845.2,6299,5774.72,6204.24,12067.37317,74868879.3
28/06/2018,BTC/USD,6135.64,6165.49,5818.14,5848.33,8878.398573,51923804.73
27/06/2018,BTC/USD,6073.99,6181.11,5985,6135.64,7446.861551,45691261.61
26/06/2018,BTC/USD,6252.28,6277,6025.68,6068,7751.622088,47036842.83
25/06/2018,BTC/USD,6153.6,6365.34,6075.01,6253.61,9689.689307,60595537.95
24/06/2018,BTC/USD,6169.91,6255.05,5780,6153.4,11423.59393,70293942.88
23/06/2018,BTC/USD,6055.17,6261,6048.54,6177.38,4585.871472,28328670.71
22/06/2018,BTC/USD,6718.33,6737.97,5940,6050.45,18544.14405,112200416.4
21/06/2018,BTC/USD,6756.6,6792.2,6677.85,6718.33,4837.324428,32498741.83
20/06/2018,BTC/USD,6728.44,6809.26,6558.95,6756.58,5193.768846,35092114.71
19/06/2018,BTC/USD,6711.3,6841.81,6660.21,6736.52,5443.679796,36671457.82
18/06/2018,BTC/USD,6451.03,6793,6381.25,6707.5,5940.174398,39843719.77
17/06/2018,BTC/USD,6487.92,6575.35,6429.23,6453.41,2828.756808,18255127.48
16/06/2018,BTC/USD,6390.6,6557.81,6333.63,6487.92,3553.699726,23056119.53
15/06/2018,BTC/USD,6638.8,6666.66,6370,6390.6,7132.206789,45579080.7
14/06/2018,BTC/USD,6308.49,6708.1,6270.69,6646.1,14185.83821,94280499.34
13/06/2018,BTC/USD,6557.66,6624.45,6120,6307.4,19190.50458,121042188.6
12/06/2018,BTC/USD,6880.76,6880.76,6461.42,6557.67,8827.5995,57888484.41
11/06/2018,BTC/USD,6781.17,6919.97,6634.86,6880.61,11409.52423,78504486.53
10/06/2018,BTC/USD,7498,7498,6627.7,6781.17,14392.69541,97599314.31
09/06/2018,BTC/USD,7618.11,7686.45,7468.31,7492.7,2713.781045,20333547.24
08/06/2018,BTC/USD,7676.41,7697,7542,7618.11,4676.558328,35626535.76
07/06/2018,BTC/USD,7658.99,7750,7618.99,7689.28,7545.009251,58015688.73
06/06/2018,BTC/USD,7617.98,7695.46,7482.61,7658.57,7058.055772,54054614.2
05/06/2018,BTC/USD,7494.99,7685,7360,7617.98,9968.45509,75939491.5
04/06/2018,BTC/USD,7712.97,7764.44,7449.68,7488.26,6990.551353,52347066.07
03/06/2018,BTC/USD,7642,7790.69,7581.03,7703.67,4729.210084,36432273.85
02/06/2018,BTC/USD,7511.72,7700,7438.92,7642,4012.168755,30660993.63
01/06/2018,BTC/USD,7492.28,7620.01,7348.45,7511.6,6762.627573,50798153.28
31/05/2018,BTC/USD,7375.64,7601.23,7330.22,7492.28,7339.007269,54985897.38
30/05/2018,BTC/USD,7469.45,7559,7273.89,7375.73,8940.454005,65942374.82
29/05/2018,BTC/USD,7112.2,7537,7026.9,7469.45,11049.92099,82536832.36
28/05/2018,BTC/USD,7348.64,7445,7084.99,7112.5,6583.63253,46826086.37
27/05/2018,BTC/USD,7335.99,7412.57,7213.09,7347.39,3144.451109,23103508.63
26/05/2018,BTC/USD,7459.21,7622.87,7276.04,7335.99,4043.55765,29663498.49
25/05/2018,BTC/USD,7579.3,7661.07,7328.13,7471.18,10088.84331,75375564.37
24/05/2018,BTC/USD,7509.99,7733.99,7267.24,7586.88,11648.36524,88374749.3
23/05/2018,BTC/USD,7983.98,8032.01,7435.49,7502.89,17635.90129,132320227.5
22/05/2018,BTC/USD,8403.23,8417.65,7951.41,7984.08,9101.060787,72663597.41
21/05/2018,BTC/USD,8518.64,8589.1,8320,8391.76,6126.971053,51416070.61
20/05/2018,BTC/USD,8225.55,8590,8170.71,8518.48,5314.9989,45275711.83
19/05/2018,BTC/USD,8248.99,8395,8141.08,8231.2,3784.075766,31147484.45
18/05/2018,BTC/USD,8058.16,8275.1,7929.53,8248.87,7181.203883,59236817.28
17/05/2018,BTC/USD,8337.77,8500,7980,8067.03,8259.124524,66626605.31
16/05/2018,BTC/USD,8481.99,8505.33,8100.01,8346.59,12705.12322,106044454.4
15/05/2018,BTC/USD,8674.53,8865,8400,8474.99,12391.83199,105020652.2
14/05/2018,BTC/USD,8696.54,8900.9,8286.57,8674.36,18861.9371,163615232.7
13/05/2018,BTC/USD,8481.72,8775.9,8335.56,8696.58,9835.224509,85532816.76
12/05/2018,BTC/USD,8408.79,8652.8,8208.81,8481.6,15464.9294,131167345.2
11/05/2018,BTC/USD,9007.19,9018.38,8351,8411.42,20383.92661,171457768
10/05/2018,BTC/USD,9308.49,9393,8987.74,9020.99,11764.97751,106131744.4
09/05/2018,BTC/USD,9181.52,9368.79,8974.62,9308.49,11368.83433,105826680.6
08/05/2018,BTC/USD,9356.79,9450,9015,9167.69,11418.31054,104679531.3
07/05/2018,BTC/USD,9621.99,9634.5,9175,9359.52,13616.34859,127442487
06/05/2018,BTC/USD,9827.04,9918.41,9375,9623.54,8155.576857,78485520.1
05/05/2018,BTC/USD,9689,9948.98,9670.68,9823.28,7403.105024,72722773.52
04/05/2018,BTC/USD,9737,9784.73,9527.38,9696.57,7326.052071,71037576.73
03/05/2018,BTC/USD,9220,9799.99,9165.19,9732.43,11670.79958,113585239.9
02/05/2018,BTC/USD,9066.9,9259.16,8975.23,9222,10575.17498,97524263.65
01/05/2018,BTC/USD,9243.51,9249.99,8815.91,9066.9,12138.26396,110056425.5
30/04/2018,BTC/USD,9396.32,9443.96,9111,9242.17,8085.688295,74729305.79
